ResponseID,clust,Did you pursue further training after placing your first dental implant?,"If Yes, this was CE ","If Yes, this was: None","If Yes, this was: Other","If Yes, this was: Uni1yr","If Yes, this was: Uni2yr","If Yes, this was: Uni3yr","If Yes, this was: ",Supervision.first.implant.1.on.1,Supervision.first.implant.multiple,Supervision.first.implant.no.,Supervision.first.implant.no.information,Supervision.first.implant.other,Supervision.first.implant,Setting.first.implant,Duration.Proc.1.to.2.hr,Duration.Proc.2.to.3.hr,Duration.Proc.Less.than.1.hr,Duration.Proc.More.than.3.hr,Duration.Proc.No.info,Duration.Proc,Area,Surgical.Guide,Challenge.Anasthesia,Challenge.Implant.position,Challenge.Incision,Challenge.No.information,Challenge.prep.osteotomy,Challenge.reflection,Challenge.suturing,Challenge.other,Challenge,Restoration.type.other,Restoration.type.cem.ret.cr,Restoration.type.imp.sup.br,Restoration.type.imp.sup.cd,Restoration.type.no.information,Restoration.type,No complications,Over-prepared.osteotomy,Under-prepared.osteotomy,Inappropriate.implant.positioning,Difficulties.in.flap.design.closure,Wrong sequence of drills,Other.Complication,Reflection.Ad.prep,Reflection.Some.prep,Reflection.not.prep,Reflection.no.infromation,Reflection,Formal.mentor,"If Yes, this was: ",Advice.University,Advice.CE,Adv.mentor,Adv.imp.company,Adv.On.line.Ed,Adv.other
R_1IWUFEOCQffUgOz,4,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Multiple.implant,1,0,0,0,0,1,0,0,0,Prep.osteotomy,1,0,0,0,0,Other,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Uni,1,0,0,0,0,0
R_1l00Xju50HfUSe1,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Uni,1,0,0,0,0,0
R_2cttlIsJj3cEhHE,4,1,0,0,1,0,0,0,Other,0,1,0,0,0,Multiple,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Uni,1,0,0,0,0,0
R_2ePaUoKw1EPK4VY,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Single.implant,1,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Sr.Coll,1,0,0,0,0,0
R_2qgGk2GS9nAEJU2,2,1,0,0,1,0,0,0,Other,0,1,0,0,0,Multiple ,Private,1,0,0,0,0,1.to.2.hr,Single.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Other,1,0,0,0,0,0
R_3HzDDhfbUZwklqk,3,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Uni,1,0,0,0,0,0
R_3QWMMIRZtlysIJb,5,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Single.implant,1,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Assoc,1,0,0,0,0,0
R_AFgVOpklNSjpvCV,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,1,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Uni,1,0,0,0,0,0
R_WrCkknrf5OWRuP7,5,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Sr.Coll,1,0,0,0,0,0
R_1YvE7U2wfLd7rTr,1,1,0,0,1,0,0,0,Other,0,0,1,0,0,No,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,1,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Other,1,0,0,0,0,0
R_33wjDrEC4a6JwMN,1,1,0,0,1,0,0,0,Other,0,1,0,0,0,Multiple,CE,1,0,0,0,0,1.to.2.hr,Single.implant,1,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Assoc,1,0,0,0,0,0
R_3rNGVJK1uH0XxWo,3,1,0,0,1,0,0,0,Other,0,1,0,0,0,Multiple,CE,0,0,1,0,0,Less.than.1.hr,Single.implant,1,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Other,1,0,0,0,0,0
R_C7f595p9T3imOtP,4,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,0,0,0,0,0
R_2EsL7r4254kzG4K,4,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Multiple.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,0,1,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,0,0,0,0,0
R_1HqIQbtzDHHPKzh,3,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Multiple.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,0,0,0,1,0,0,0,0,1,0,0,Som.prep,1,Assoc,1,0,0,0,0,0
R_3hzkd4BZQXNL7Ky,1,1,0,0,1,0,0,0,Other,0,1,0,0,0,Multiple,CE,1,0,0,0,0,1.to.2.hr,Single.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,0,0,0,1,0,0,0,0,1,0,0,Som.prep,1,Sr.Coll,1,0,0,0,0,0
R_1DYEK82F3geaT5L,5,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,0,1,0,0,0,2.to.3.hr,Single.implant,1,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,0,0,0,0,1,0,0,0,1,0,0,Som.prep,1,Uni,1,0,0,0,0,0
R_3et0pPIHyHukCYd,3,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,0,0,0,1,1,0,0,0,1,0,0,Som.prep,1,Uni,1,0,0,0,0,0
R_1GOnqiIdrJJHaa2,3,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Multiple.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,0,Not.applicable,0,1,0,0,0,0
R_1f0JXfMZMFzbJP5,1,1,0,0,1,0,0,0,Other,0,0,1,0,0,No,Private,0,1,0,0,0,2.to.3.hr,Multiple.implant,1,0,0,1,0,0,0,0,0,Incision,1,0,0,0,0,Other,0,0,0,1,1,1,0,0,0,1,0,Not.ad.prep,0,Not.applicable,0,1,0,0,0,0
R_2aK9r4ah7nBdKOP,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,1,0,0,0,0,Other,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Sr.Coll,0,1,0,0,0,0
R_viYOfDQPu0pJTGx,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Other,0,1,0,0,0,0
R_bpfsw8qM6a3U4eJ,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Single.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,0,0,1,0,0,0,0,1,0,0,0,Ad.prep,1,Sr.Coll,0,1,0,0,0,0
R_3KOgKqlbIScz3bP,5,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,1,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,0,0,1,0,0,0,0,0,1,0,0,Som.prep,1,Uni,0,1,0,0,0,0
R_1OlaicpoiOsgHTw,4,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,CE,1,0,0,0,0,1.to.2.hr,Multiple.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,0,0,0,1,0,0,0,1,0,0,0,Ad.prep,1,Other,0,1,0,0,0,0
R_3meqVRE7rbhEE2c,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,1,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,0,Not.applicable,1,1,0,0,0,0
R_1gtpozILmyT8Snz,4,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,CE,0,0,1,0,0,Less.than.1.hr,Single.implant,1,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Uni,1,1,0,0,0,0
R_1Qsd7ybzZFrPOnV,3,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Single.implant,1,0,0,0,0,0,0,1,0,Suturing,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Assoc,1,1,0,0,0,0
R_8dE1FubZP4wQLa9,1,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Multiple.implant,1,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,0,1,0,imp.sup.cd,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Uni,1,1,0,0,0,0
R_9zuSxPuHpWbuRSF,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Multiple.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Uni,1,1,0,0,0,0
R_1DZ0N4fimW4WQTu,5,1,0,0,1,0,0,0,Other,0,1,0,0,0,Multiple,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,1,0,0,0,0,0,0,1,0,Suturing,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,1,0,0,0,0
R_qxrGLGPxDBh5xOF,1,1,0,0,1,0,0,0,Other,0,1,0,0,0,Multiple,CE,0,0,1,0,0,Less.than.1.hr,Single.implant,1,0,0,0,0,0,0,1,0,Suturing,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Sr.Coll,1,1,0,0,0,0
R_1Iyid0tLgVP4sfo,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Multiple.implant,1,0,0,1,0,0,0,0,0,Incision,1,0,0,0,0,Other,1,0,0,0,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,0,0,1,0,0,0
R_24NqQLkIEDiT7aq,1,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Multiple.implant,1,0,0,0,0,0,0,1,0,Suturing,0,0,0,1,0,imp.sup.cd,1,0,0,0,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,0,0,1,0,0,0
R_29sr8qv3pxnzt8V,4,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,1,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,0,0,1,0,0,0
R_3EcEVNTP8jAl8jv,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,1,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,0,0,1,0,0,0
R_1mW7UyD3s2CVtJ0,3,1,0,0,1,0,0,0,Other,0,1,0,0,0,Multiple ,Private,1,0,0,0,0,1.to.2.hr,Single.implant,1,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,1,0,0,imp.sup.br,0,0,0,1,0,0,0,1,0,0,0,Ad.prep,0,Not.applicable,0,0,1,0,0,0
R_8wtMg1K14Sad3yh,4,1,0,0,1,0,0,0,Other,0,0,1,0,0,No,Uni,1,0,0,0,0,1.to.2.hr,Multiple.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,0,0,0,1,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,0,0,1,0,0,0
R_1Nslk3kIUBQm90m,3,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,CE,1,0,0,0,0,1.to.2.hr,Single.implant,1,1,0,0,0,0,0,0,0,Anasthesia,0,0,1,0,0,imp.sup.br,0,0,0,0,0,1,0,0,0,1,0,Not.ad.prep,0,Not.applicable,0,0,1,0,0,0
R_2f4UecgMneAtcw9,1,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,1,0,0,0,0,0,0,0,1,Other,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Uni,0,0,1,0,0,0
R_3oyWXaNbkiIGcwe,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Multiple.implant,1,0,0,0,0,1,0,0,0,Prep.osteotomy,1,0,0,0,0,Other,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Other,0,0,1,0,0,0
R_1CyFgqMs7Piedom,1,1,0,0,1,0,0,0,Other,0,1,0,0,0,Multiple ,Private,1,0,0,0,0,1.to.2.hr,Single.implant,1,0,0,0,0,0,1,0,0,Reflection,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Sr.Coll,0,0,1,0,0,0
R_1rP5coyMwHIeok6,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Single.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Sr.Coll,0,0,1,0,0,0
R_BJSUdWosi3aN0NX,1,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Multiple.implant,1,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,0,1,0,imp.sup.cd,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Sr.Coll,0,0,1,0,0,0
R_dma0Ji6f2PnHIop,4,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,0,0,1,0,0,0
R_3rGkY2RyxREMgVp,4,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Multiple.implant,1,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,0,0,0,1,0,0,0,1,0,0,0,Ad.prep,1,Sr.Coll,0,0,1,0,0,0
R_0rNy4EHCEkS5nSF,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,1,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,0,0,1,1,0,0,0,1,0,0,0,Ad.prep,1,Sr.Coll,0,0,1,0,0,0
R_pcxufZkr8WPOpkR,1,1,0,0,1,0,0,0,Other,0,1,0,0,0,Multiple,Uni,1,0,0,0,0,1.to.2.hr,Multiple.implant,1,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,0,Other,0,0,0,0,1,0,0,1,0,0,0,Ad.prep,1,Sr.Coll,0,0,1,0,0,0
R_1Q9NI7zt2TtiqlD,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,0,Not.applicable,1,0,1,0,0,0
R_2SCydJPD7iXrYuT,3,1,0,0,1,0,0,0,Other,0,0,1,0,0,No,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,1,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,0,0,0,1,0,0,0,0,0,1,0,Not.ad.prep,0,Not.applicable,1,0,1,0,0,0
R_3fAWHxEAR2naJ7M,5,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,1,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Assoc,1,0,1,0,0,0
R_74IM7MfRqK41Fhn,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Single.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Assoc,1,0,1,0,0,0
R_12FuRAhCYOjcjAD,4,1,0,0,1,0,0,0,Other,0,1,0,0,0,Multiple,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,1,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,0,1,0,0,0
R_29c52V1lYA4YSHS,4,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Multiple.implant,1,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,0,1,0,0,0
R_2aOZ7VsszOOltC2,5,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,0,1,0,0,0
R_2S6pKJPIebtyaVH,5,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Sr.Coll,1,0,1,0,0,0
R_3IZgRpvpmXYjrYs,4,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,0,1,0,0,0
R_w5WhG9NnWUFmapX,1,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Multiple.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,1,0,0,0,0,Other,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Other,1,0,1,0,0,0
R_Z8i4X7ezRIOeftv,4,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,0,1,0,0,0
R_241JuA8Ivhtnnsk,1,1,0,0,1,0,0,0,Other,0,0,1,0,0,No,Private,0,1,0,0,0,2.to.3.hr,Single.implant,1,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,1,0,0,imp.sup.br,0,0,0,1,0,0,0,0,1,0,0,Som.prep,1,Other,1,0,1,0,0,0
R_1MTnCzLUSZ3nfm8,4,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Multiple.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,1,0,0,0,1,0,0,0,Ad.prep,1,Sr.Coll,1,0,1,0,0,0
R_2sbtLTRNOM6cQAK,4,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,0,1,0,0,0,2.to.3.hr,Single.implant,1,0,0,0,0,0,0,1,0,Suturing,0,0,1,0,0,imp.sup.br,0,0,0,1,1,0,0,0,0,1,0,Not.ad.prep,1,Uni,1,0,1,0,0,0
R_3Ljzabs0mRVLX3W,1,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Multiple.implant,1,0,0,0,0,0,1,0,0,Reflection,1,0,0,0,0,Other,1,0,0,0,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,0,1,1,0,0,0
R_3MSWmcDxTzZLH04,3,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Single.implant,1,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,0,Cem.ret.cr,0,0,0,0,1,0,0,0,1,0,0,Som.prep,0,Not.applicable,0,1,1,0,0,0
R_1riU1v8hPNNGpfj,3,1,0,0,1,0,0,0,Other,0,0,1,0,0,No,Private,1,0,0,0,0,1.to.2.hr,Multiple.implant,1,0,0,0,0,0,0,0,1,Other,0,0,0,1,0,imp.sup.cd,0,0,0,0,0,0,1,0,1,0,0,Som.prep,0,Not.applicable,0,1,1,0,0,0
R_3CC4MiAg48mjkV6,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Other,0,1,1,0,0,0
R_REa7bheVhAxZ4EF,4,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,1,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,0,1,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,0,1,1,0,0,0
R_24Vv2gN1DC6dMX3,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Single.implant,1,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,0,0,1,0,0,0,0,0,1,0,0,Som.prep,1,Sr.Coll,0,1,1,0,0,0
R_UsFo4v2gXYNSBWh,1,1,0,0,1,0,0,0,Other,0,1,0,0,0,Multiple,Other,1,0,0,0,0,1.to.2.hr,Single.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,0,0,0,0,0,1,0,0,1,0,0,Som.prep,1,Other,0,1,1,0,0,0
R_Qm0zPcMJGShhRYJ,5,1,0,0,1,0,0,0,Other,0,1,0,0,0,Multiple,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,1,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,0,Not.applicable,1,1,1,0,0,0
R_3MtwSrBFnPOBwB1,2,1,0,0,1,0,0,0,Other,0,0,1,0,0,No,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,0,1,0,Not.ad.prep,0,Not.applicable,1,1,1,0,0,0
R_3Jfkc344fNmn1Lx,2,1,0,0,1,0,0,0,Other,0,0,1,0,0,No,Private,1,0,0,0,0,1.to.2.hr,Single.implant,1,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,1,1,1,0,0,0
R_1dAkoZNSpzrWZu1,4,1,0,0,1,0,0,0,Other,0,0,1,0,0,No,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,0,0,0,1,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,1,1,1,0,0,0
R_UcESROTizhcHyQF,2,1,0,0,1,0,0,0,Other,0,0,1,0,0,No,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,0,0,0,1,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,1,1,1,0,0,0
R_3Pntp1t2KDigRSa,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Single.implant,1,0,0,0,0,0,0,1,0,Suturing,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Other,1,1,1,0,0,0
R_6nZ3NLgd2uhE8OF,3,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Single.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Assoc,1,1,1,0,0,0
R_1i9WB5Zkw8WAGqG,3,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,1,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,0,1,0,Not.ad.prep,1,Assoc,1,1,1,0,0,0
